Date,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BRK,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,FB,GOOG,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,MRK,MS,MSFT,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PYPL,QCOM,T,TMO,TSLA,TXN,UNH,UPS,V,VZ,WFC,WMT,XOM,SP500
2019-02-12,41.7127,70.0836,72.1925,150.8226,261.37,1638.01,253.3285,26.9322,0.0746,35.409,202.0953,162.79,44.3832,103.7757,110.1855,107.8816,165.04,1121.37,173.5427,47.0258,124.7174,94.9844,45.8127,113.2181,216.1194,162.9239,85.4891,69.4825,38.45,103.5511,359.97,82.5594,37.5553,49.1026,105.0406,36.0367,93.2088,94.38,47.8762,25.3167,246.8015,62.362,99.6277,253.0932,101.7805,139.6115,48.9295,45.3043,92.3917,64.3223,2744.73
2019-02-13,41.5394,70.8376,71.5385,152.1707,260.23,1640.0,255.0784,26.9415,0.0746,35.2093,202.9536,160.4,44.0217,104.5187,110.0371,108.8695,164.07,1120.16,176.2461,47.4584,124.987,95.4381,45.9326,113.3697,217.7287,163.0925,85.887,69.925,38.4874,103.4736,351.77,83.2319,37.9801,49.2944,105.3453,35.8904,93.19,94.01,47.8114,25.3422,245.8673,61.634,100.2923,253.3813,103.0222,141.0863,48.9835,45.2766,93.3159,65.0474,2753.03
2019-02-14,41.6907,70.6009,71.1442,151.9974,260.14,1622.65,255.2417,26.6505,0.0742,35.428,203.9455,159.47,44.8558,104.3245,109.1863,109.3239,163.95,1121.67,175.5913,47.7781,124.8568,94.8178,42.058,115.0321,217.008,164.7033,86.4175,69.8541,38.0483,103.5608,359.07,82.5302,38.39,49.3519,103.9329,36.1227,92.4576,94.42,47.7928,25.2997,244.625,60.754,100.1238,254.8509,102.8291,141.0075,48.5789,44.8148,93.8685,65.0645,2745.73
2019-02-15,41.598,70.8902,72.3753,153.3262,259.45,1607.95,255.6315,27.3264,0.0744,35.9129,206.4538,159.05,45.8104,105.3752,110.0569,111.2306,162.5,1113.65,179.9691,48.5773,126.7811,97.7155,41.7351,116.6802,219.2786,168.543,87.4026,70.624,39.2349,104.8395,356.87,83.2124,39.0881,49.582,106.9976,36.4928,92.4763,94.91,48.1728,25.8772,250.9359,61.576,100.6854,260.4218,101.9737,142.7312,49.5949,45.4613,95.2691,66.2929,2775.6001
2019-02-19,41.7225,70.6009,72.1348,153.567,257.81,1627.58,255.3867,27.3452,0.074,35.7037,208.0275,160.61,46.0143,105.3398,110.1361,112.1395,162.29,1118.56,179.913,48.3329,126.1397,97.3729,41.3569,116.3468,217.778,167.8687,87.4594,70.1196,39.3938,104.7911,361.92,82.423,38.9142,49.8696,107.0161,36.665,93.8943,95.02,48.2006,26.0131,249.2861,61.128,100.4139,259.7303,101.8817,142.2683,49.8466,45.6091,97.3747,66.7365,2779.76
2019-02-20,41.991,70.1362,72.6542,153.7884,258.1,1622.1,256.9826,27.608,0.074,35.9319,207.0642,158.54,45.9957,106.1963,111.0067,112.3074,162.56,1113.8,179.464,48.3235,126.7532,97.8451,41.606,116.8517,218.2914,169.0299,87.9046,70.2878,39.6367,104.2463,359.91,82.6861,39.3887,49.6299,106.9238,36.3208,93.2276,94.73,48.6084,26.1999,250.6676,60.512,101.0317,258.8658,102.1576,142.5539,50.1344,46.0063,95.1643,66.9924,2784.7
2019-02-21,41.7542,69.0489,72.2695,153.6151,257.76,1619.44,254.7339,27.4954,0.072,36.5785,205.2712,159.63,45.7918,105.1897,111.2343,112.9101,160.04,1096.97,179.4359,48.3423,125.8887,97.6414,42.3071,116.9088,216.5143,171.2026,87.7247,70.6417,39.2069,106.445,356.97,81.8187,38.698,49.9559,107.173,36.2691,93.6971,94.96,48.5157,26.183,249.9023,58.246,99.8149,255.8786,102.7923,141.8349,50.485,45.7754,94.6974,66.3867,2774.8799
2019-02-22,42.2204,70.1625,73.2217,155.5121,258.9,1631.56,250.7081,27.2983,0.0736,36.7116,206.2821,161.31,46.4406,105.4105,112.2731,113.8585,161.89,1110.37,179.9691,49.3578,126.9857,97.2063,41.772,118.1282,220.4732,171.5398,88.8235,71.4735,39.0481,107.9628,363.02,82.6081,39.5477,50.3106,107.7823,36.9748,94.1384,95.98,49.2293,26.4547,250.5483,58.942,100.442,256.5606,101.5046,143.6768,51.1773,45.2766,94.8498,66.8986,2792.6699
2019-02-25,42.528,70.3992,73.9238,155.6758,258.62,1633.0,252.6122,27.4766,0.0736,36.6736,207.007,161.36,47.0708,105.6135,121.8402,112.2186,164.62,1109.4,177.7147,49.9314,127.4535,98.2246,41.4584,118.0234,220.4732,171.0153,87.3552,71.1284,39.4218,108.566,363.91,83.0077,39.4235,50.3873,107.1361,37.0781,93.4999,96.7,49.1088,26.4377,252.2776,59.754,101.2657,254.1497,102.8592,143.8639,51.0514,45.8677,94.4401,66.9668,2796.1101
2019-02-26,42.5524,70.5921,73.818,155.358,261.22,1636.4,249.348,27.4954,0.0736,36.8923,207.5411,163.0,47.4322,105.8961,121.8996,112.1296,164.13,1115.13,176.1432,50.0537,127.3693,97.4748,41.2277,118.7665,221.1445,171.5772,86.4743,71.447,39.6274,109.3151,364.97,83.6217,39.0285,50.4256,107.053,37.0264,93.744,96.59,49.1459,26.5142,252.4267,59.572,100.4046,252.5937,103.0262,144.8292,50.9256,45.8031,94.0304,67.1033,2793.8999
2019-02-27,42.6842,69.6276,74.2796,154.6743,262.9,1641.09,246.1654,27.7207,0.0736,36.6356,207.9607,163.12,47.8122,106.0197,125.0458,111.4184,162.81,1116.05,171.8121,50.0631,127.1447,97.3544,41.4584,119.7287,221.7073,171.7177,86.0954,71.3408,39.7675,109.1302,362.87,83.9824,38.6086,50.2147,106.4991,36.9491,92.8801,97.86,49.1552,26.3783,257.545,62.948,98.9444,240.2032,103.1097,145.0065,50.9975,46.0894,93.4778,67.7943,2792.3799
2019-02-28,42.2643,69.4786,74.6547,155.3965,262.5,1639.83,249.6744,27.4376,0.072,36.7687,208.6188,163.65,47.979,105.5782,125.6691,111.4776,161.45,1119.92,173.1872,49.7998,127.8653,96.6138,41.8274,120.3098,221.9047,173.2634,85.726,71.9337,39.2256,108.994,358.1,83.5535,38.3624,49.975,107.6135,37.3105,92.5421,98.07,49.4795,26.4292,257.9724,63.976,99.0099,232.6536,102.2469,145.893,51.1773,46.0802,94.3163,67.419,2784.49
2019-03-01,42.7086,70.2326,75.5877,158.1119,264.01,1671.73,247.3079,27.6546,0.0718,37.1775,209.2864,164.53,47.6454,107.7414,126.4111,112.6335,162.28,1140.99,173.2153,50.1195,129.4655,96.6786,41.8643,122.739,224.3531,174.4037,87.2321,72.2522,39.7115,109.4805,357.32,85.1658,38.907,50.3393,108.116,37.3191,92.4388,98.8,50.2302,26.1745,262.4347,58.958,99.9272,236.4284,104.0376,147.2227,51.2133,46.2095,93.3063,68.2465,2803.6899
2019-03-04,42.9234,69.6715,75.6165,156.7831,258.16,1696.17,249.2482,27.3905,0.0736,36.8257,208.3041,158.5,47.4137,107.8208,124.5511,112.9496,167.37,1147.8,171.9431,50.7213,129.5871,96.4564,42.1134,121.4244,223.4054,170.2003,87.4215,72.0044,39.2443,109.2178,351.04,83.6805,38.9891,49.8887,108.1067,37.0695,92.8426,96.57,49.841,25.4611,257.8531,57.072,100.5263,226.6985,102.5067,145.7354,50.5659,46.2834,93.2301,68.5109,2792.8101
2019-03-05,42.8453,69.1892,75.2318,157.6016,257.38,1692.43,251.1705,27.4376,0.0736,36.8162,209.6488,156.97,47.5434,108.8538,124.0169,112.6236,171.26,1162.03,172.1208,50.4768,129.8585,96.3823,42.0672,122.4056,223.3362,170.9166,87.8289,72.2965,39.1508,108.673,354.3,83.4851,38.9244,50.1955,107.9765,36.9146,93.0492,96.53,49.9893,25.4356,252.8938,55.308,99.7494,231.8948,102.0335,145.7255,50.4221,46.0802,93.697,68.4085,2789.6499
2019-03-06,42.5987,68.4702,74.7317,156.3691,256.4,1668.95,246.0384,27.2112,0.0736,36.7116,209.0861,156.79,47.8864,109.0657,123.3144,113.4633,172.51,1157.86,172.5417,49.7904,130.158,96.0213,41.9289,120.6813,221.6086,171.5575,87.2226,71.4647,38.8892,108.7216,359.61,83.1822,37.8128,50.1859,108.5627,36.0281,92.8989,96.46,51.3768,25.3167,249.6936,55.248,98.673,229.628,100.9943,145.5876,50.0624,46.0155,93.6208,67.6322,2771.45
2019-03-07,42.1057,68.6017,73.8661,155.8491,255.46,1625.95,240.7432,26.9376,0.0736,36.4929,206.759,155.6,47.5342,107.6619,123.1363,112.6335,169.13,1143.3,170.727,49.4613,129.3625,95.327,41.772,120.3574,219.5748,170.1344,86.2754,71.1904,38.4687,107.3985,352.6,83.3092,37.119,50.4064,108.0416,35.6235,92.5421,96.21,50.6549,25.4101,249.2663,55.318,98.2331,227.3516,99.1479,144.6224,50.6199,45.8862,92.849,68.383,2748.9299
2019-03-08,42.2058,68.023,73.7026,155.695,254.74,1620.8,239.5463,27.0319,0.0736,36.3123,217.2786,155.06,47.3303,107.3794,123.7101,112.4359,169.6,1142.32,169.5296,49.3484,129.1941,95.364,41.3661,120.7004,219.0417,169.173,85.7449,70.6151,38.6463,107.5152,349.6,82.8598,37.4622,50.5886,107.232,35.1933,92.4106,95.69,50.1861,25.4441,248.3122,56.828,98.1488,228.7882,98.9809,145.1345,50.8267,45.997,92.9824,67.4019,2743.0701
2019-03-11,43.6679,68.4615,74.8375,157.8616,260.96,1670.62,243.9621,27.3055,0.0736,37.2441,219.0621,157.65,48.118,109.1452,124.9864,113.3645,172.07,1175.76,170.6615,50.1665,129.662,96.6045,42.6023,117.6519,222.7636,170.6621,87.1468,71.562,39.1041,109.7724,358.86,83.8564,40.0734,50.4831,108.4976,35.7182,93.5093,97.45,50.9549,25.6649,252.7547,58.184,99.6371,234.4383,100.9757,148.4046,51.7707,45.9601,93.8304,68.0588,2783.3
2019-03-12,44.1585,69.0402,75.251,157.9097,263.51,1673.1,244.4789,27.3055,0.0736,37.5484,222.1808,158.28,48.3312,109.3924,126.0846,113.3448,171.92,1193.2,172.1208,50.3734,130.2422,96.3175,42.4824,117.6519,224.0471,171.369,87.5636,71.8805,39.2723,110.5409,356.27,83.4754,40.4166,50.6173,108.479,35.9162,93.9506,97.5,51.4143,26.0131,253.351,56.672,99.7026,237.0705,101.1427,149.4487,51.6359,45.8585,93.7256,68.2465,2791.52
2019-03-13,44.3538,69.2067,75.6165,158.0253,264.38,1690.81,245.9115,27.6358,0.0724,37.6149,225.4426,159.81,48.739,110.0722,126.7673,112.7125,173.37,1193.32,170.7072,51.1256,130.4574,96.6416,42.6392,118.4235,225.5872,171.5858,88.113,72.208,39.6274,111.3971,361.21,83.9639,41.9336,50.8666,108.4883,36.1572,95.0117,99.31,51.9299,25.7159,257.2767,57.792,100.6947,243.2122,102.8592,150.1776,51.8427,46.1079,94.3544,68.8522,2810.9199
2019-03-14,44.8468,70.1011,75.9628,158.709,267.69,1686.22,243.1823,27.7962,0.0734,37.9097,223.0201,160.67,48.878,110.0104,126.7475,113.0978,170.17,1185.55,171.1501,50.2511,129.1567,97.5211,42.5275,117.2518,226.5843,172.2266,88.4067,72.5996,39.889,111.4847,358.82,84.8824,41.1726,50.857,107.4832,35.4514,95.1432,99.03,51.9393,25.7159,260.0117,57.992,100.2455,244.1957,102.8778,151.8816,52.1034,46.505,94.0862,68.6218,2808.48
2019-03-15,45.4302,71.3199,76.8092,160.2207,257.09,1712.36,263.2117,27.6452,0.0734,38.4802,222.7912,161.51,49.3043,110.6373,127.3213,113.5721,165.98,1184.46,171.7344,51.088,128.7636,98.6412,42.1553,118.0711,228.2231,174.6676,88.8424,72.6709,40.487,112.7689,361.46,84.814,42.2295,50.7515,107.6321,35.9593,96.1949,100.73,53.0644,26.0471,261.6627,55.086,103.6525,242.3927,101.6159,153.1226,52.499,46.7914,94.2778,68.3744,2822.48
2019-03-18,45.894,70.7149,75.8185,160.2593,257.76,1742.15,266.4306,28.1358,0.0736,37.9572,225.6429,161.95,49.5916,111.1406,126.7079,111.7542,160.47,1184.26,172.8559,50.8717,128.3613,99.2337,42.2577,119.3095,227.4531,173.367,87.0426,72.4748,41.1411,114.3839,363.44,85.8107,42.0156,51.25,109.1304,35.985,95.3216,100.27,53.28,26.1575,262.1003,53.898,102.782,245.8637,102.7015,152.6301,52.2113,47.7796,95.4656,69.1678,2832.9399
2019-03-19,45.5303,70.8639,76.9053,160.0378,260.42,1761.85,271.3903,27.9754,0.0736,37.8241,226.0816,163.93,49.4063,110.6108,128.4789,108.6719,161.57,1198.85,173.525,50.9376,129.5497,98.8727,42.3973,120.5956,228.0652,172.5754,87.772,72.9738,41.0663,114.4617,358.78,85.6836,43.6967,51.8061,109.8935,36.4068,95.6878,101.54,53.4112,26.0556,264.5172,53.494,102.9786,247.9174,102.386,152.2657,51.6988,47.4841,95.6476,68.9886,2832.5701
2019-03-20,45.9282,70.522,76.8861,160.1052,259.74,1797.27,266.2399,27.0225,0.0734,37.5293,226.0148,163.51,49.3599,110.0899,128.3602,108.662,165.44,1223.97,175.3815,50.6085,128.4735,96.7619,42.3693,122.0912,226.9595,174.3283,86.8816,73.1252,40.2067,114.3353,375.22,84.7065,43.371,50.4639,110.1075,36.2949,95.5188,102.31,53.5894,25.9112,264.189,54.72,102.6135,241.5249,100.1314,151.4383,51.8517,46.5512,94.4885,69.3725,2824.23
2019-03-21,47.6197,71.2322,77.0015,162.0022,264.18,1819.26,271.5184,26.5885,0.0734,38.0808,228.4564,166.95,49.9901,111.1229,130.883,107.348,166.08,1231.54,179.0286,51.3795,129.2315,95.2344,42.3507,122.2341,232.8632,175.6478,87.7198,73.9004,40.3001,116.9621,377.87,85.9963,45.7434,51.8061,111.1498,36.4499,96.2419,104.15,54.1613,26.3783,269.5796,54.804,105.0378,242.9905,101.8757,153.4575,52.4091,46.0524,94.8908,69.7735,2854.8799
2019-03-22,46.6336,69.9345,74.9914,159.1134,259.69,1764.77,267.7219,25.4845,0.0734,37.5198,226.568,161.5,48.878,108.6772,128.3107,106.9233,164.34,1205.5,177.8789,50.0819,128.1179,92.3552,42.7416,122.2246,227.8184,176.0625,86.0911,73.3123,38.9826,113.878,361.01,80.3095,44.1419,50.5886,112.3409,36.0195,95.4625,101.27,53.2706,26.3868,262.3788,52.906,102.6603,238.2371,99.6025,150.7685,53.7308,44.6208,94.1437,68.6559,2800.71
2019-03-25,46.0697,69.7153,75.2414,158.9593,262.27,1774.26,267.2737,25.3241,0.0718,37.2536,226.0053,160.88,48.8687,108.5007,128.0831,106.4886,166.29,1193.0,178.7553,49.6305,127.8372,91.5868,42.8346,123.7203,227.4827,175.0352,86.3101,73.3657,38.5435,114.4715,366.23,80.4463,43.2168,50.5598,112.4619,36.0539,95.7442,101.55,53.1019,26.132,267.3418,52.084,100.2548,238.0154,99.185,150.7291,54.0185,44.4084,94.0383,68.1782,2798.3601
2019-03-26,45.5937,70.8113,75.982,160.7504,265.59,1783.76,271.7288,25.6732,0.0732,37.6815,228.0081,159.4,49.3321,109.5955,129.6859,108.8102,167.68,1184.62,178.4349,50.2511,129.6713,92.5034,43.4023,124.8158,230.3161,176.6939,86.7387,73.8736,39.1321,114.7147,359.97,81.4723,43.9852,51.0775,113.5507,36.5101,96.7396,103.15,54.3769,26.6586,269.9674,53.554,101.3967,234.6697,100.586,152.965,54.513,45.2674,94.182,69.0654,2818.46
2019-03-27,46.0038,70.0485,75.7223,160.2978,262.34,1765.7,270.7591,25.5034,0.073,38.233,228.3324,155.12,49.2487,108.4124,128.3602,108.9486,165.87,1173.02,178.3501,49.9878,129.793,92.1886,43.3744,122.6723,229.5559,176.7222,85.9673,73.3123,38.6556,113.6056,353.37,81.1889,43.8932,50.6269,113.4297,36.1658,96.6269,103.07,53.355,26.667,267.3915,54.966,99.1878,233.0499,101.1149,151.9012,54.7378,45.0457,93.1187,68.5365,2805.3701
2019-03-28,46.0648,70.1099,76.4052,168.6271,263.53,1773.42,273.5951,25.7865,0.074,38.4326,230.0586,155.18,49.4526,108.6154,128.6276,109.3733,165.55,1168.49,179.1134,49.9408,129.9614,93.2347,43.3464,122.8438,231.8661,178.4941,85.6815,73.6152,39.1789,113.7612,354.61,82.1172,44.0797,50.9912,113.3832,36.3981,97.2373,103.86,53.0175,26.3358,268.8336,55.724,98.1956,233.5513,102.3396,152.3445,53.1194,45.3412,93.0421,68.8777,2815.4399
2019-03-29,46.3651,70.6623,76.8861,169.4937,266.49,1780.75,275.0954,26.0318,0.0742,38.0143,230.9361,158.37,50.0365,108.7567,130.7873,109.6894,166.69,1173.31,180.838,50.4956,130.813,93.7161,43.607,123.6155,232.4486,178.9747,86.7483,74.0963,39.4312,114.7439,356.56,82.2833,44.6542,51.4897,114.0439,36.5531,97.7068,103.84,53.4675,26.6331,272.2351,55.972,99.2814,238.401,103.6757,153.8416,53.1644,44.63,93.4252,68.9289,2834.3999
2019-04-01,46.68,70.8288,76.6168,169.7826,272.17,1814.19,279.7426,26.9281,0.0742,38.328,232.8912,161.18,50.954,110.3106,130.5892,111.1516,168.7,1194.43,184.3721,51.2573,130.055,96.873,43.4767,122.9391,236.0027,177.5516,86.3768,74.2121,40.6739,115.7946,366.96,83.2799,45.3306,52.3237,113.5321,36.8716,97.3218,105.55,54.1988,27.1341,274.6917,57.836,101.6869,236.7427,106.1716,154.8955,53.1284,45.0826,93.703,69.7223,2867.1899
2019-04-02,47.3585,72.8367,76.5783,168.8678,271.35,1813.98,277.236,27.2395,0.074,38.2516,229.3719,160.51,51.2413,110.3018,130.391,110.6082,174.2,1200.49,183.1187,51.1162,128.8666,97.3359,43.3371,123.1963,236.21,177.5139,86.1006,74.132,40.8327,115.96,367.72,82.4396,45.5097,51.9115,113.2343,36.9318,97.4251,105.23,54.4613,26.8624,273.3192,57.176,103.2219,235.6531,105.4757,155.4077,52.6249,44.5284,92.8601,69.4237,2867.24
2019-04-03,47.6832,72.8455,76.4629,170.6203,271.5,1820.7,278.2881,27.2112,0.0736,38.4905,231.2603,162.62,51.5564,109.3836,129.7471,111.1615,173.54,1205.92,187.171,52.1694,128.3613,97.5303,42.9742,121.0338,235.8842,177.5139,84.2433,74.1052,41.4681,116.7189,369.75,82.5373,46.9073,51.8252,113.1226,36.8716,97.3687,104.69,54.0769,27.0662,275.2586,58.362,105.5339,237.0319,106.0974,156.0775,52.9306,45.1288,93.0995,69.0142,2873.3999
2019-04-04,47.7662,72.6088,75.6165,170.5914,267.89,1818.86,276.2755,27.5037,0.0722,38.6243,233.0915,158.52,51.4258,110.187,129.2518,113.3645,176.02,1215.0,188.905,52.5831,126.864,98.4725,43.2534,119.662,233.0508,178.9464,84.9862,72.9203,41.982,116.1254,367.88,83.3288,46.8178,51.5952,113.0389,36.7855,97.1246,104.46,54.2457,27.1596,273.5579,53.556,105.9925,238.5264,105.7448,155.2698,53.0385,45.4151,93.9808,69.9953,2879.3899
2019-04-05,48.0859,73.1699,75.982,171.5447,267.45,1837.28,278.3613,27.4376,0.0722,38.6339,234.4935,158.56,51.4911,111.6173,130.3613,113.6115,175.72,1207.15,190.4223,52.2822,127.4348,98.2393,43.2441,120.9766,233.6135,179.7381,84.7005,72.2967,41.954,116.641,365.49,83.446,47.4867,51.7006,113.1785,37.0007,97.3312,105.73,54.3675,27.4738,274.99,54.992,106.3575,239.8666,106.0788,155.2797,53.1284,45.0549,94.6705,70.3706,2892.74
2019-04-08,48.8426,73.6346,75.5204,172.2765,268.81,1849.86,278.5442,27.5226,0.0728,38.9111,235.1134,158.47,51.7522,111.8469,130.7179,113.5721,174.93,1203.84,191.8265,52.3575,127.3974,98.5565,43.3185,121.1386,233.5839,178.9276,84.7577,72.1185,42.0287,116.6799,361.41,82.7914,47.6956,51.4993,113.5321,37.1298,98.5707,106.57,54.1519,27.5078,276.9096,54.64,107.8458,239.8376,105.7448,155.3782,53.1644,45.1473,95.0537,70.8057,2895.77
2019-04-09,48.6961,72.5036,75.6646,171.1403,268.99,1835.84,277.602,27.2584,0.074,39.2265,233.5779,156.97,51.4631,110.8404,130.5991,115.4491,177.58,1197.25,189.3291,52.0189,126.864,97.8288,43.4302,121.2148,233.228,179.1444,84.5005,71.9848,41.356,116.0476,364.71,82.3517,47.0664,51.6048,113.6903,36.8716,98.2796,106.93,53.8519,27.3956,276.2929,54.462,106.6477,239.8762,104.7613,155.1221,53.0485,44.4638,94.5364,69.8929,2878.2
2019-04-10,48.9695,72.7315,75.9532,171.8491,271.58,1847.33,281.3161,27.4282,0.0724,39.2647,234.2455,160.24,52.06,110.7962,130.2721,115.7454,177.82,1202.16,187.9438,52.4233,126.8734,98.2673,43.4023,121.1672,234.3649,178.3338,84.4148,72.0027,41.5335,116.9329,363.92,82.9379,47.7727,51.9707,113.5693,36.7769,98.2702,107.51,52.8112,27.5078,277.3372,55.212,107.565,237.2151,104.919,156.176,53.2393,44.1405,95.4081,69.5773,2888.21
2019-04-11,48.5619,71.6969,75.5107,173.1695,271.9,1844.07,283.0543,27.4282,0.074,39.2265,230.0777,160.73,51.8548,111.2377,130.2028,115.1923,177.51,1204.62,189.8757,52.4703,126.5271,99.0975,43.4674,119.2238,233.3565,178.0134,83.4338,71.1296,41.8606,117.0691,367.65,83.0552,47.6335,51.7973,113.225,36.381,98.3641,106.46,52.4081,27.7839,278.9882,53.684,107.5275,226.9852,105.2994,155.4865,53.1939,44.0943,96.5576,69.91,2888.3201
2019-04-12,48.5424,71.768,75.3369,173.4413,271.86,1843.06,290.0252,28.4661,0.074,39.475,230.7548,160.71,52.4983,105.7372,130.4009,128.4897,179.1,1217.87,192.1092,53.0533,127.2477,103.7431,43.4953,117.2327,236.1148,180.5769,82.6242,70.7644,43.6266,117.6723,351.14,84.2668,47.253,52.481,113.7461,35.899,98.6552,108.48,53.3925,27.7839,279.1275,53.54,109.2872,215.2224,106.1994,157.2398,53.3574,42.9398,97.2856,69.0313,2907.4099
2019-04-15,48.6302,71.9901,74.8444,174.0821,272.22,1844.87,289.4489,28.1547,0.0736,39.9338,234.9322,160.09,52.7502,106.0727,129.2815,130.4458,179.65,1221.1,193.061,52.9217,127.753,102.5584,43.7373,118.2044,236.4311,180.8125,82.7385,69.9625,43.0566,117.7696,348.87,84.8433,45.9324,52.6062,115.0769,36.2261,99.2844,108.14,53.6081,27.6286,276.0542,53.276,107.7241,221.9523,105.4386,158.0277,53.3301,43.1984,98.119,68.801,2905.5801
2019-04-16,48.6351,71.2616,73.7628,173.8491,271.43,1863.04,291.37,28.1925,0.0734,40.1154,233.988,158.69,53.1139,106.9821,126.9831,128.3316,178.87,1227.13,192.6935,53.326,129.1567,103.6405,43.6908,114.2795,237.3605,180.6712,82.0527,69.0983,43.9349,117.4972,359.46,85.7911,46.8053,52.5677,113.9136,35.219,99.9323,108.2,66.0492,27.8271,265.3824,54.672,108.9222,213.0433,105.7169,157.8209,53.4028,44.0112,98.598,69.2702,2907.0601
2019-04-17,49.5822,69.2803,70.3827,173.7423,269.45,1864.82,293.2271,28.334,0.0738,40.6889,234.1978,155.34,52.517,106.1874,123.714,130.1593,178.78,1236.34,194.6537,55.0656,129.6246,106.6257,43.9979,110.9834,238.2601,180.5863,80.7003,65.8555,45.0935,118.4701,354.74,86.6998,46.5765,52.4618,118.1943,34.3239,100.0986,108.81,74.1401,27.5682,256.113,54.246,108.2014,209.0709,106.2273,158.0277,52.4853,43.9188,98.8183,69.4664,2900.45
2019-04-18,49.7604,68.9161,71.3871,173.4122,270.57,1861.69,291.4798,28.334,0.0722,40.5551,234.4362,155.99,52.6009,105.8254,125.5863,130.8508,178.28,1236.37,193.815,54.9998,128.6888,105.8421,44.184,109.7449,238.1514,183.6965,80.2145,65.2051,44.4301,120.0267,360.35,87.1591,46.3303,52.5003,118.2688,33.8936,100.2878,107.36,74.8995,27.6372,258.3707,54.652,108.1172,213.805,105.9118,157.7519,52.7215,43.9466,98.8374,69.2104,2905.03
2019-04-22,49.9239,69.4314,71.9568,172.8879,272.21,1887.31,288.1681,28.3529,0.0732,40.1441,232.1568,158.76,52.545,107.6266,125.6854,130.0901,181.44,1248.84,192.9856,55.3101,128.9789,105.9727,44.1095,110.0021,240.2868,182.7634,80.1479,65.4456,44.1872,120.4062,377.34,85.3612,46.87,52.5966,117.6639,33.5493,100.2499,106.81,76.8496,27.6804,257.6844,52.55,107.593,218.973,105.42,157.9883,53.0213,43.651,98.0615,70.7204,2907.97
2019-04-23,50.644,69.8845,73.4924,175.2278,278.49,1923.77,288.7536,28.3717,0.0732,40.1345,234.2169,161.23,52.8714,107.7325,126.5869,131.7498,183.78,1264.55,194.1825,55.2725,130.9159,106.1033,44.8633,111.9265,240.7218,184.0263,81.0527,66.4613,44.2432,122.0406,381.89,85.4296,47.4171,52.9047,118.2688,33.928,97.5548,106.9,81.3028,27.6976,262.4882,52.78,108.9315,222.3187,105.4015,159.2294,51.9131,43.7341,98.7321,71.1299,2933.6799
2019-04-24,50.5659,69.8934,74.1201,175.5482,275.45,1901.75,287.5552,28.3245,0.073,40.0007,236.4868,159.56,53.0486,104.4304,128.0927,133.4689,182.58,1256.0,194.8139,55.2161,130.2609,105.926,44.6493,112.4123,242.5013,186.26,81.567,66.5771,44.2713,121.6223,374.23,86.3676,47.5414,53.1358,118.1106,33.885,98.056,107.22,81.406,26.5673,260.141,51.732,110.8503,222.0969,106.1716,159.0619,51.8495,43.8542,99.1727,69.7479,2927.25
2019-04-25,50.107,70.4886,75.4335,174.7132,277.66,1902.25,285.259,28.3812,0.073,41.033,234.236,163.09,52.5356,104.0949,129.1725,135.583,193.26,1263.45,194.6066,54.1723,130.682,105.982,44.519,112.6314,242.8177,186.5427,82.729,68.0114,44.1872,125.6501,368.33,85.5566,46.482,52.9721,117.3754,34.0915,97.6683,110.22,79.7559,26.179,268.0877,49.526,109.671,222.5211,97.5428,158.599,50.7322,43.8819,99.1631,70.1403,2926.1699
2019-04-26,49.8678,70.8085,75.8681,175.5676,281.96,1950.63,283.9691,28.6359,0.073,41.1764,232.5383,165.96,52.116,103.3886,129.7075,138.2306,191.49,1272.18,191.883,49.3014,131.3745,106.7843,44.9098,114.1938,243.8755,186.0621,83.1957,68.2698,44.7478,126.37,374.85,86.2895,44.2886,53.3573,117.6267,34.4014,100.1081,110.56,81.2278,26.4724,271.7378,47.028,109.7084,228.5086,96.4479,160.4803,51.3953,44.2975,97.2569,68.6645,2939.8799
2019-04-29,49.9434,71.3415,75.588,175.9365,286.14,1938.43,286.0823,29.0322,0.073,41.53,232.977,165.36,52.3491,103.936,130.0938,137.6181,194.78,1287.58,190.5165,48.0602,130.8598,108.3235,45.0587,113.9366,244.3204,185.7793,83.2814,68.4035,45.5659,126.2533,371.83,86.2406,44.597,53.0396,117.8966,34.0744,99.0868,112.44,81.7997,26.645,271.0416,48.294,109.231,228.9425,97.2737,161.6819,51.6315,44.5839,97.2856,68.2209,2943.03
2019-04-30,48.9817,70.533,76.8338,177.354,289.25,1926.52,291.2785,28.8529,0.073,41.6065,234.1692,165.35,52.1812,106.002,131.2034,135.3163,193.4,1188.48,191.9678,47.9943,132.1325,108.2582,45.6543,111.4978,251.3496,186.2034,84.5862,70.1229,45.3684,127.0608,370.54,85.8204,45.0123,53.2803,119.1622,34.9522,100.6944,112.77,80.7497,26.714,275.9448,47.738,110.2887,224.7194,98.5541,161.9577,51.9494,44.7132,98.5117,68.4853,2945.8301
